"49E4D2",275,5.78
"8378F9",690,8.82
"513E74",875,7.70
"4A4CED",159,3.00
"9498C7",764,5.11
"55861F",388,2.46
"1C7EF8",952,5.48
"81FE36",627,8.54
"23D8C5",358,1.35
"7723C0",582,2.15
"1526C4",856,2.86
"644AF4",964,6.00
"69676B",718,9.27
"32EC99",510,5.74
"7E7EE1",654,2.15
"A606C5",988,4.40
"A19F4C",905,5.75
"13BE33",743,3.23
"A168CB",59,8.62
"3E2971",177,7.72
"A37A67",820,4.68
"773100",322,4.18
"94A63A",87,6.88
"F8AC2",325,6.86
"7D5801",708,4.42
"6B0070",826,3.57
"5C0B85",863,4.83
"78C159",114,0.43
"A20174",354,9.30
"86C2ED",871,7.64
"2992A9",716,8.96
"918ECB",575,0.14
"A5EC52",341,1.21
"8AFB27",779,5.76
"67AC0E",263,1.41
"2337AC",762,8.94
"5643AE",311,4.32
"6E424D",388,6.77
"40898A",362,4.34
"2758B8",97,7.83
"3FD142",53,2.34
"621DA9",171,2.20
"5C6298",738,1.41
"37F157",768,2.54
"17EADB",734,5.49
"752426",610,1.07
"48E670",561,9.17
"5DC48C",998,0.90
"4CAE41",22,1.16
"1E3680",525,7.96
"681CDA",22,5.26
"4E302D",293,6.34
"9F7EEB",678,7.01
"61C622",981,8.73
"6419FC",423,7.04
"7BA871",314,1.06
"4F40E1",461,5.22
"17AF1A",810,1.60
"5976E8",195,1.52
"2501D6",59,0.39
"7C2BC2",509,4.35
"163C65",212,1.47
"3F4D51",492,9.54
"509029",540,8.00
"197A48",24,0.29
"13C983",588,2.29
"261895",160,9.95
"701B8B",128,9.92
"55D049",208,10.08
"73ADED",171,6.63
"5F6215",602,6.52
"3CFB05",503,6.41
"6AA10C",419,5.05
"95B864",52,7.45
"2D5703",658,4.56
"263355",432,8.11
"97D331",400,7.16
"73AF4C",197,7.02
"30CBA3",357,4.16
"517C41",184,9.82
"9185C0",878,3.02
"37BCAC",562,1.19
"A2DD18",961,5.17
"95D8E8",649,3.52
"F90EA",217,0.46
"99B996",552,9.44
"72D167",748,6.35
"8F658F",906,5.74
"7F6577",774,0.45
"746B8A",552,2.36
"4E76D0",628,0.74
"6FDA07",127,5.09
"1DE24D",634,9.87
"2EA9ED",166,8.59
"847401",152,9.52
"41DC53",658,4.89
"90DD53",712,7.41
"66E9FB",959,0.71
"492FCF",910,7.89
"45B9B9",653,8.66
"67E0A9",192,6.98
"3D94EC",218,0.17
"1BC9F4",777,9.04
"7C0935",359,5.79
"5CD557",225,5.14
"5E0100",698,6.65
"8A787B",137,2.81
"39643F",403,9.48
"5E0C2F",174,4.32
"5E742C",363,5.69
"57F7E6",953,9.21
"61AB70",975,6.02
"394241",401,4.31
"A72A10",228,3.54
"12F846",453,6.05
"1978CC",374,5.18
"8C0E8D",897,6.86
"71BCF2",671,6.03
"30E3D0",245,4.00
"802545",693,8.54
"9C933C",331,2.88
"4E2C7C",131,2.37
"9DD831",733,0.16
"3D2EC1",790,0.85
"428935",94,7.19
"5EAADF",894,8.72
"67D33F",57,5.35
"A5FEC8",953,6.17
"4868A7",144,2.31
"4DEC7D",855,6.39
"57C974",901,1.71
"40E31F",712,8.29
"41AA5E",533,5.05
"720AFB",348,9.46
"2F419F",727,7.00
"305031",47,6.34
"2D2453",939,0.34
"22E4FF",764,4.49
"3EE1AB",590,3.30
"4AB72A",926,8.58
"161C66",765,2.40
"94E51D",693,6.25
"966DD8",414,1.65
"72BC44",890,5.13
"5E9B37",102,4.03
"85F6F0",29,2.91
"2E8417",750,8.54
"98E907",550,7.15
"66844E",247,4.36
"724DC5",914,0.85
"29D44B",511,7.69
"A7B676",733,0.57
"5213A8",470,10.07
"9929FD",376,1.69
"9D5E28",914,8.85
"360DD0",420,4.40
"9D6896",194,8.29
"32779D",661,4.51
"6885D2",88,8.26
"237CAD",288,4.98
"63C55E",566,6.37
"79F51D",837,7.72
"12F92F",915,0.75
"415C99",340,8.79
"95D68C",657,5.94
"3C4445",713,7.18
"3B7888",843,4.10
"140E37",956,1.51
"529356",817,9.03
"2295C8",209,6.29
"8F7658",208,2.76
"17DF0D",742,2.25
"A21BE2",151,4.22
"5CDD7B",154,6.83
"55C719",295,1.02
"756AB1",456,1.72
"1E3002",643,9.83
"69D47D",903,1.37
"2BE978",686,4.05
"9871E8",524,4.18
"8D4436",110,3.58
"24392B",580,8.47
"3CBBBE",383,2.32
"7CE0AA",873,9.09
"75E12F",27,1.66
"7837DA",341,0.58
"7875E8",815,5.50
"8C1579",679,5.56
"5F667D",995,8.39
"44B6A5",855,8.39
"15C2AD",565,4.25
"54A9B7",666,3.48
"142B5D",296,9.66
"5012D0",879,1.06
"7D0C06",704,4.45
"869181",415,5.32
"17D3A7",454,2.34
"78E08E",722,9.26
"7118B3",843,7.99
"3EBBEA",444,9.53
"8C3B85",220,7.56
"35AE99",188,8.86
"3B51B0",987,5.90
"474E8E",507,7.77
"3B0827",638,7.15
"35A8ED",698,9.28
"1F8515",277,4.16
"29F528",394,8.59
"4BC6DA",110,1.31
"F817C",915,8.68
"9097CA",535,4.90
"97D785",392,0.82
"7EE21D",942,4.14
"6891CC",500,7.08
"180C28",789,6.50
"7538EE",513,2.06
"41DF37",98,2.49
"955571",115,8.64
"3C3B75",702,8.87
"781693",322,6.84
"44264F",753,5.27
"6701F4",384,2.40
"F7186",71,3.85
"197C27",518,4.78
"41D45B",811,2.31
"15D105",844,3.54
"887D7E",235,8.14
"316280",437,5.53
"76B868",180,5.71
"74B4F4",191,9.57
"109503",215,1.71
"1AF800",952,5.78
"581263",371,8.71
"974779",330,8.28
"65EED7",152,5.66
"589265",61,9.14
"704567",65,0.51
"6787B5",581,7.75
"183820",938,7.98
"3C61DE",306,3.82
"998C93",500,8.27
"997FEF",592,3.25
"15A45C",986,4.50
"478F96",71,7.29
"5B096F",145,9.65
"6B4A24",472,5.15
"709E7B",994,6.82
"6FFD14",74,0.44
"848007",971,8.42
"4B5DC5",281,2.48
"A72A7D",895,7.17
"8AE545",2,7.38
"2696CB",216,5.35
"501EB3",310,2.69
"847CBD",34,8.17
"373BFF",601,5.15
"87E311",305,3.63
"75CE5E",219,9.24
"9ECB2F",476,9.83
"9F725D",945,1.07
"48864D",804,1.13
"2C58AE",626,6.23
"9D0735",442,2.12
"1852A4",5,8.11
"1F4434",877,5.01
"60D6BF",703,8.30
"8DC73D",13,1.46
"6BE545",431,1.21
"659B22",790,2.66
"33A6CB",299,5.27
"14699F",710,6.38
"FC333",793,2.30
"933918",176,2.09
"851628",956,3.51
"232AA0",764,0.93
"8224A0",836,6.20
"946FCA",338,1.45
"447BD1",612,5.08
"464881",990,7.06
"8559CC",286,6.24
"13DFEF",683,3.63
"8E1A59",189,3.64
"7DD6DF",64,0.33
"4D8A68",61,1.61
"61A08D",461,2.34
"5F6655",42,6.03
"495C3C",154,5.72
"692C86",456,9.31
"970B79",973,5.54
"1EAD30",168,3.02
"1F19AA",615,2.84
"5AB517",249,8.71
"6DB18E",667,2.06
"6846A4",781,9.84
"4F6802",23,9.61
"28BA85",35,3.99
"27E2BC",181,5.14
"18535E",59,7.93
"590317",874,5.45
"9E4449",367,2.71
"459450",680,2.40
"3AFB55",838,3.34
"598BFE",637,3.86
"432014",510,7.95
"1238F1",421,4.80
"9ED4EA",943,2.25
"823B09",573,9.86
"A5D738",691,4.57
"75B092",705,1.34
"3753A1",794,9.40
"51DCE9",682,2.28
"628487",95,4.57
"378B0C",820,2.29
"774328",292,0.15
"1379D6",654,2.12
"823EC6",415,3.60
"A3371A",416,8.44
"833A38",488,6.06
"A4A5C1",661,3.86
"89C985",857,9.09
"446ABB",238,0.20
"64589F",220,3.39
"57FB67",873,3.92
"5415B1",785,8.42
"846AB6",508,7.85
"1CF687",504,0.52
"6FD8AF",718,2.94
"1A283A",579,5.11
"45FF3A",218,3.29
"2D3036",488,1.94
"166D8E",766,7.45
"2B9177",388,3.17
"26070E",221,0.18
"84290B",460,7.79
"6E93B7",723,5.78
"71A922",174,6.28
"85E3B7",772,4.32
"8B4C37",64,9.60
"68BCAC",215,3.81
"539CC2",119,8.94
"95A1C5",561,2.98
"992450",458,6.02
"7928BA",387,6.88
"6351AA",575,2.29
"11120C",49,7.86
"716872",741,9.81
"705A32",686,6.26
"A35F88",885,4.19
"FFA4B",435,1.02
"135065",280,7.63
"673645",760,5.83
"179007",121,8.43
"9B0CEA",980,9.88
"34A8AE",155,0.96
"4D610B",722,5.14
"2D3CEF",741,4.85
"3B4726",410,1.06
"9BB210",833,6.51
"A74FA8",756,8.00
"9C1395",541,7.87
"3F6C68",863,9.08
"1F3FC9",891,4.18
"4B9B52",995,0.97
"75DBE6",774,9.84
"A4F8A9",901,0.33
"962B00",267,6.94
"7C098B",504,10.06
"11DC9F",397,5.12
"90775A",813,5.09
"79A90A",284,3.65
"75DE2F",599,9.24
"596482",235,5.34
"8FF8FB",236,9.76
"3CDC40",793,1.16
"9B18BE",674,4.58
"6FF891",888,3.65
"217469",155,7.20
"121BF7",45,3.54
"24CEF6",508,8.25
"990223",755,3.60
"A549EF",357,8.13
"829600",181,6.78
"4A0F36",284,7.95
"1507C6",772,2.66
"16A31F",344,5.67
"207DD4",892,5.48
"29DDE8",215,7.73
"86F22C",413,3.62
"2DF9A5",880,8.89
"50317F",851,6.94
"67FC04",712,2.30
"92614A",933,9.74
"57D8EE",501,2.42
"354602",794,4.11
"59C724",960,7.91
"3D4B03",479,7.27
"1C0394",205,10.00
"32F8FE",89,9.79
"5344FB",30,2.42
"3BE28D",126,7.44
"268796",32,3.99
"64CF1A",805,7.53
"640544",879,2.56
"28F818",698,5.70
"259AC8",950,6.04
"95E4E7",665,5.17
"50B5E8",502,1.88
"43E899",294,0.52
"24D6D5",432,5.68
"61BF89",9,6.56
"4D8C72",650,2.58
"1F4DF4",689,9.06
"4E419F",124,8.57
"6B3921",991,0.26
"87F346",629,0.78
"7CE094",523,8.33
"8615E0",986,9.65
"4DF4AE",999,0.98
"64786C",548,5.78
"19FB75",427,6.66
"4C0F52",692,8.58
"3B8F96",870,8.77
"1A6067",471,0.41
"3FC1E1",139,3.77
"155FD0",492,9.24
"95E95E",132,9.83
"FD852",680,9.85
"645EC0",439,3.44
"3D451C",104,8.80
"9557BB",502,0.14
"353CA0",146,2.45
"9C5026",985,2.65
"4C774F",875,6.05
"404BF8",747,1.93
"747AD9",642,0.10
"962D93",367,8.98
"7879F0",286,1.58
"18847B",505,5.27
"1BE084",421,2.19
"415929",454,5.92
"49689E",42,9.08
"6FECCE",657,3.38
"774A4D",416,7.30
"22DBA5",483,2.77
"7FE665",44,6.15
"7E384E",212,8.64
"247CFB",101,2.95
"31EA37",467,7.73
"6B4297",390,3.29
"67F9DA",607,4.72
"8C3514",310,0.26
"798A5B",446,2.66
"467748",799,7.42
"9DEA0E",130,5.56
"9549A9",181,4.27
"3B9963",912,1.21
"2880F6",238,6.51
"755301",697,3.25
"6CBFDE",743,9.99
"340556",23,4.64
"954718",735,4.91
"6DB6EB",74,6.74
"76AC34",929,7.54
"5DB272",237,6.53
"67164A",766,8.80
"205969",944,9.27
"1275C3",107,4.71
"41A8CE",480,7.69
"86BAE7",98,2.08
"4EEBED",2,3.19
"9A7E63",693,9.87
"250FDB",254,8.00
"42162B",209,6.38
"58C6CF",814,8.04
"729229",640,9.86
"324CDA",999,7.52
"98AEA0",447,0.52
"6172A5",455,3.27
"64332E",536,5.43
"382594",806,9.41
"4A2D2C",228,1.15
"343E6C",675,3.87
"2E7B9D",665,8.66
"4B03F3",645,5.15
"2C15BC",894,2.56
"22D11F",348,5.44
"97CFC5",567,7.14
"6EC2C0",713,7.45
"941FA9",828,4.67
"A02F53",170,0.77
"798890",174,0.82
"9B5659",81,8.19
"5BDE9D",375,7.44
"6FAD4A",707,3.04
"89BA55",604,7.15
"409EF5",629,4.37
"55107D",289,6.51
"A69882",924,4.71
"41CAD3",303,9.67
"A7D484",672,6.15
"88AB6E",609,8.31
"428F0C",38,6.94
"4CAABC",971,4.02
"5CBE2E",7,6.96
"76A1A2",178,4.68
"99A409",44,0.23
"88236A",529,9.55
"8F3195",329,4.96
"60914D",209,7.42
"1D56B8",644,6.99
"76DEB5",871,9.45
"757C44",955,6.80
"17BC05",36,0.28
"996630",172,4.52
"837455",891,0.56
"7223F1",832,9.87
"23944C",64,2.89
"9291FA",121,1.63
"6E08DB",542,5.69
"3B81DE",844,9.79
"3ED924",473,7.65
"16FA37",989,2.38
"70B83B",807,2.26
"2C1DB8",975,1.87
"8AA954",411,8.26
"428C87",405,8.75
"4CF9B5",104,3.94
"88F466",106,3.65
"52639E",532,4.87
"79983F",6,3.01
"9CEDB9",130,8.33
"9B27A8",269,8.91
"6FF59E",490,6.17
"306A08",502,3.32
"FEACE",918,0.88
"121D96",167,0.28
"A2A2A6",235,2.72
"6E6261",426,0.11
"4F1644",132,6.28
"2DCFC5",346,7.93
"85D368",241,8.43
"4EC1DB",647,5.04
"589910",498,0.66
"773E0E",339,9.97
"112D7A",274,1.41
"169FE7",3,6.48
"381EDE",982,0.82
"23E878",814,8.29
"69B0D2",934,0.43
"7CEEE5",783,6.14
"8D30DA",698,4.99
"5B1273",740,1.93
"678E59",574,9.17
"26EC6A",522,6.50
"35F9DD",366,3.78
"7379D2",43,0.43
"55D9F7",572,8.78
"193347",269,6.09
"58ECBA",146,1.58
"6CAB37",769,1.43
"A6D45A",735,2.48
"17B205",842,2.36
"77B89C",836,5.01
"8BF72E",141,7.76
"37D785",187,9.68
"897DDE",862,0.39
"74146C",403,7.08
"6BE604",550,6.48
"756676",753,4.81
"37F79C",18,6.13
"679510",900,4.66
"A0FC0A",157,0.60
"630763",282,0.73
"4CC7B2",905,6.55
"1D218E",112,9.56
"1D9BC2",251,7.31
"49B566",714,6.86
"910163",970,6.65
"19717C",115,4.04
"1DCF62",869,8.59
"301637",216,8.97
"50C40A",469,6.28
"1BE101",552,9.38
"8C5DB0",412,2.98
"26EF89",675,8.60
"7B0BC9",610,6.74
"8627F9",132,2.05
"89E1C6",431,3.90
"F6788",22,4.00
"68CB92",600,1.29
"1AE933",656,6.56
"4EF6F1",519,3.48
"41CE75",995,3.31
"60996B",285,7.04
"75F680",429,6.93
"57F62C",458,9.87
"1B4E06",247,5.57
"1704A3",389,0.43
"7A2249",366,1.33
"36D525",150,8.34
"25F60E",146,3.55
"6BDCA8",831,1.66
"42F660",826,6.41
"4C6064",141,4.77
"800574",584,1.62
"88B6A1",219,0.51
"9E9ACB",838,3.40
"64A0A5",682,4.96
"8654AB",322,9.50
"56CCDE",330,2.68
"2590A2",633,4.83
"26F0A6",4,10.04
"427FAB",817,6.16
"339A61",293,1.55
"48C1F9",882,7.51
"865009",476,8.97
"413F87",264,5.92
"5FC07B",370,10.08
"21939E",859,9.03
"1F53F6",564,8.31
"60EEE4",989,3.40
"A137AA",631,1.12
"3FCE5C",47,0.29
"A4F61C",229,5.01
"7282D5",598,4.59
"8A4627",730,0.12
"2A45BF",359,3.95
"5535D6",775,2.05
"5BC856",242,9.32
"9C41B0",283,0.28
"4E86D3",687,9.86
"77025A",255,5.23
"3DC828",825,0.83
"4C6291",845,8.38
"71ABF3",811,3.65
"836526",302,3.11
"3045C5",16,1.66
"845B9E",399,9.97
"95740B",852,3.45
"31A968",836,5.47
"F7471",27,4.17
"2AE035",966,0.97
"276848",144,5.38
"14E4A9",206,5.89
"3E3F03",437,5.83
"5F5E3B",204,9.56
"4FE54B",475,5.59
"4F4317",434,1.02
"51E23A",635,1.27
"13771E",386,5.43
"8BF2A0",838,0.21
"749A2F",792,2.73
"4C6336",770,8.93
"5ABE69",681,9.84
"543254",396,2.57
"A2EF9E",372,1.29
"28A947",180,4.20
"9FAA0C",842,0.40
"84CE81",606,6.00
"9279CE",803,0.88
"9C3A79",748,1.41
"888F0E",946,8.11
"77293E",2,4.62
"388819",684,1.37
"377EBE",456,0.30
"2EDE5F",494,8.09
"7CCB17",189,5.59
"9D97DA",475,8.03
"6405EC",489,5.87
"29A64F",198,5.20
"87832C",685,9.12
"1E8064",307,2.20
"3F916C",723,5.91
"589467",363,4.27
"3FBCB0",38,0.37
"846BD3",129,7.55
"1DB725",98,3.71
"44598E",401,2.34
"61CEC3",535,1.93
"99C142",373,0.70
"201C67",97,4.54
"226CDC",183,0.17
"83817D",541,7.47
"3BDE96",58,1.61
"6AB5AA",524,9.47
"2F7D0E",290,3.07
"2ABD9D",280,0.92
"7EF4B8",790,1.29
"14E0F3",940,5.25
"8B8647",903,7.18
"31F84C",460,7.97
"392E87",687,0.84
"28B7D9",676,9.24
"71DB4F",825,4.46
"376EB4",706,0.10
"8401D5",645,4.22
"54854F",931,10.05
"54581E",916,7.37
"4E5149",98,8.33
"5C1B26",716,7.32
"36577A",248,1.77
"982E21",696,6.78
"6CE629",91,1.15
"A2D150",668,0.62
"60D25F",225,9.31
"62A8C6",479,8.80
"32FFB1",943,6.99
"311710",292,3.81
"768402",78,3.04
"40F16F",28,9.41
"2AD4C1",514,7.92
"6798F3",995,8.46
"51CA28",522,9.44
"9802EC",716,5.81
"96B7C1",407,8.96
"7C62F2",195,5.78
"9B495D",167,2.82
"7DCD94",866,6.12
"210951",392,6.72
"55653C",402,7.38
"82389F",486,8.04
"45F977",249,5.76
"57046E",681,6.59
"2D7495",817,2.73
"49D8E4",525,8.42
"19E7A3",179,1.46
"774100",865,0.87
"25FF79",47,5.96
"5E7D87",160,0.91
"8151CA",420,5.33
"2F4A7D",217,8.63
"708B11",271,6.21
"449BCC",299,5.67
"1C30A7",253,5.12
"7693F3",498,9.28
"4C100D",514,9.18
"985DD7",644,1.14
"839E50",769,1.39
"A6BD4C",748,2.74
"1F6D4E",291,4.29
"2915D2",920,7.35
"4FDBAF",609,9.99
"A29072",9,3.81
"9016B0",933,5.23
"7BEFE5",695,6.23
"3610E2",525,8.64
"4EEACD",675,3.58
"32D70E",646,9.66
"7FE2E4",532,1.51
"2C907F",697,4.83
"3D2871",958,3.53
"406627",263,6.23
"23A5D4",728,8.39
"513B71",876,5.62
"4DAEF9",836,6.68
"346AE9",401,1.80
"173DAB",739,0.52
"517254",716,9.92
"7799AC",45,6.88
"5DAC32",837,6.54
"52F964",690,2.07
"94E92B",95,9.34
"46CA00",647,3.27
"4293E0",281,6.98
"6F4B03",911,1.65
"7D0622",162,8.13
"A6B7A4",862,3.15
"7D78B9",347,8.99
"835215",703,5.64
"75AF06",33,2.07
"90610D",529,0.20
"5AB918",974,4.31
"52D627",188,3.98
"A785A5",241,5.16
"222776",611,0.45
"665818",938,1.61
"5C2F6F",835,9.87
"9BAFE3",567,7.35
"51D225",787,2.64
"74EB20",621,5.10
"45C4B0",361,5.44
"38774E",153,8.47
"3FC84F",5,0.18
"167521",774,9.42
"26BC8A",532,7.32
"722D7D",820,7.39
"27EB54",538,8.16
"101DF5",524,8.66
"157D74",494,4.53
"24458D",824,6.60
"4BE517",383,6.34
"2560A6",140,7.55
"637F81",669,1.99
"2FA999",243,6.22
"41E204",937,9.23
"9B026B",19,2.59
"3755F4",200,8.62
"924E89",135,3.86
"6F2700",730,0.13
"65A6E2",276,7.83
"66CC4E",6,1.73
"963BAF",128,8.01
"3EB3B7",149,7.43
"129AD1",283,8.00
"17842D",173,5.65
"14368A",3,4.65
"3960BA",806,5.62
"44A787",945,1.38
"5AF885",620,8.86
"1C2B93",810,0.57
"6BABF5",225,0.87
"476C0E",132,3.89
"51E6FF",496,9.09
"5C387E",250,2.89
"1C5221",504,2.24
"6323E5",562,9.44
"48BA07",981,3.71
"8D482E",228,9.25
"7E0A34",795,3.58
"14FA52",763,2.26
"2FB962",490,1.12
"9D593E",632,2.19
"3291BB",341,0.77
"66DE4A",771,6.63
"5573D8",975,4.83
"161389",35,9.32
"84355D",894,6.78
"244211",573,6.76
"A7C562",448,4.89
"A49EE9",880,5.40
"76BFE9",576,10.05
"8778AB",356,8.15
"369DF8",38,2.94
"8CA8F1",192,7.60
"550539",95,4.14
"265462",318,5.56
"7A8D23",753,5.25
"6B875C",96,4.88
"4FDF47",681,2.38
"68D8EB",753,6.96
"8C2E3F",954,8.29
"31AD4B",858,8.84
"2BB1A6",35,6.22
"356CCF",7,5.35
"5DDC1F",319,5.08
"5A1E40",264,8.98
"589BDA",258,0.62
"92029B",463,9.55
"6080A9",808,1.47
"38167D",737,3.90
"8C5A50",658,10.08
"35095B",432,5.05
"5D2298",905,2.03
"1465F6",825,2.75
"7C0D86",522,0.31
"95ECA1",789,0.65
"A0275A",164,3.73
"37B91E",344,9.37
"9FCA29",547,0.79
"5C19D4",91,3.27
"6F3F00",928,6.59
"2A97FA",367,7.74
"1E11ED",683,9.78
"980D36",646,2.43
"760DF5",546,0.73
"43DE02",441,3.74
"2607A3",762,3.38
"4D3265",227,5.86
"3D9B4D",605,5.29
"6D37FA",736,1.89
"5FA482",778,1.75
"4F6840",778,4.03
"A2B8E1",645,7.45
"2ABB0B",898,4.79
"9ED49A",164,10.05
"93597B",291,6.13
"4671B4",614,0.68
"1C7C54",655,4.71
"77CB35",198,3.73
"7C437D",463,5.09
"6DA1CF",476,7.24
"1A52A8",526,9.50
"696D6F",167,1.80
"8F3F74",736,9.50
"41EEF0",864,10.02
"1A144D",657,8.18
"85127C",444,3.69
"7086D7",977,1.64
"97165C",926,0.21
"3F1092",216,4.82
"5722AD",178,2.30
"35F29A",398,5.83
"4ED71A",543,3.53
"A4DBE9",38,6.74
"5AC8B3",482,1.28
"742ABD",15,1.89
"27FCEE",490,2.53
"2FDDB7",518,5.35
"3580C6",775,2.92
"2EE3A3",911,1.09
"9DE8C0",924,3.25
"705C06",736,4.42
"94F2E2",892,7.57
"4AEC5A",61,1.47
"4866AE",174,5.46
"75B930",448,9.58
"64D78D",248,3.72
"5390FA",317,5.23
"1AB0CA",538,5.61
"75F705",126,1.78
"49F790",414,8.90
"A5346B",791,0.21
"67CE08",743,3.19
"5C6010",110,10.04
"800019",858,3.39
"853CE1",976,6.75
"9EA466",41,6.26
"728D61",721,10.01
"7266BB",646,9.62
"2A829A",954,1.96
"293FE1",820,8.55
"115495",351,2.54
"6D2698",772,5.42
"781B7E",233,9.69
"24EE8A",360,7.27
"86B24A",973,4.07
"8D02DC",316,8.16
"87F743",752,3.51
"2746CA",759,2.25
"3C9F18",780,7.03
"189F7E",544,4.16
"A3768C",643,0.94
"83F894",13,2.01
"A023B6",978,9.71
"7C615C",557,5.51
"164014",470,5.77
"1EEB71",912,4.87
"76C6CF",255,8.39
"21EC27",602,5.27
"10C799",831,4.75
"47B4F0",543,6.53
"5F4AB8",969,6.54
"88F055",364,8.06
"9568C8",719,7.80
"6E5528",60,9.92
"24BF43",474,8.51
"A4ACEA",828,1.78
"731AF0",923,7.75
"93A631",235,2.81
"999173",380,6.04
"338051",812,3.48
"8A2710",301,1.46
"7E4137",503,4.36
"6A33D1",875,6.22
"127E75",476,8.95
"595E7A",486,9.19
"40E294",347,5.99
"4F865E",432,10.06
"321A2E",88,9.84
"4DF8A8",947,8.56
"3F5F8F",155,3.26
"6612EA",832,10.05
"6C3824",665,6.75
"9873B6",683,1.70
"1A71B1",281,7.27
"A665D1",546,0.28
"281CBC",141,1.16
"68B3FB",720,6.32
"52AFB2",150,9.33
"31FCBA",63,8.69
"766645",488,5.21
"49A984",742,4.35
"87EBA9",374,4.63
"392AA8",748,1.25
"95A120",50,6.09
"33F988",203,2.53
"29A601",632,1.09
"4E53DB",219,2.09
"5AB66F",295,1.42
"8F6821",890,7.49
"15D794",407,3.04
"92018F",545,7.79
"8C9EAB",999,5.74
"7291D8",175,1.59
"895125",57,2.96
"6938AB",539,3.78
"90F2B9",341,5.00
"88CD47",746,9.71
"4D1058",685,7.58
"22A48C",762,0.18
"7993F0",872,8.40
"6FD014",624,8.18
"1BBE52",389,2.03
"808DE4",582,4.68
"A7C251",58,6.85
"538D01",268,8.97
"4FBDA4",657,1.34
"30F6F9",952,3.93
"8665D0",879,5.92
"620B5D",145,6.71
"2F9B2D",226,9.73
"3CB4C0",699,4.97
"A6BF3A",569,4.49
"4DE523",586,7.42
"3148F7",696,5.78
"56C52C",90,4.08
"7E62D1",731,2.46
"726D9D",914,2.13
"844929",468,3.06
"6F549B",290,6.67
"A7C2B5",123,2.87
"A028BB",713,1.88
"8D13C8",559,6.10
"5FEF38",773,6.08
"683541",836,7.43
"1D66D0",99,3.35
"4FC2DA",165,4.17
"383D45",794,8.86
"121F24",938,4.04
"9F8423",677,8.75
"863F0E",410,1.90
"1275AB",700,9.09
"524097",611,9.51
"472E1B",332,2.56
"6F9453",658,4.68
"694DC0",378,5.40
"8C96D7",908,8.18
"2EEB91",23,10.03
"69D866",81,8.71
"677B97",431,2.70
"2CB0A7",217,2.67
"907754",724,2.79
"8A6AF8",18,4.16
"8BB2B3",458,1.48
"8B2E8E",610,8.32
"3D70D7",83,0.31
"2F836A",209,3.29
"A38EAE",972,0.13
"79DB65",39,0.88
"595617",854,2.56
"7BA472",840,9.13
"79BD1F",904,2.63
"529418",449,7.79
"8D5F01",42,3.16
"442259",657,9.86
"864BF5",53,8.06
"38C795",131,7.71
"1286FE",870,4.57
"93337F",710,4.28
"9DD209",229,4.27
"76C3CF",497,7.01
"7E29CC",145,5.58
"921CC5",863,0.33
"587DC4",756,2.53
"8787E6",418,7.04
"A067BB",487,0.63
"234603",964,8.12
"1116EA",382,4.76
"940CAD",793,5.52
"8E8EF9",815,3.41
"275E89",377,8.73
"6F2DF3",943,3.85
"9C2EDC",566,7.34
"9E37CF",626,0.85
"8BD55B",360,6.39
"7533D6",801,8.42
"65A72D",936,1.33
"422FF6",413,0.44
"A2843D",704,7.07
"8CB25F",457,4.03
"665A24",671,3.74
"576BA3",708,2.53
"4C36B8",226,5.29
"213050",608,9.76
"A533EC",983,9.19
"A467DC",101,9.06
"60C1C9",514,4.94
"8AADB7",141,9.09
"66B058",854,2.87
"638329",211,1.19
"95FDFA",530,5.31
"575141",175,4.69
"228C78",398,1.60
"72671E",16,5.70
"85AC5E",920,5.13
"9FAF87",325,6.10
"57829B",596,6.37
"824DF6",823,2.29
"5DA8CE",190,3.32
"6CF7A6",747,7.61
"A147A5",980,4.77
"8200DE",625,1.57
"1C135E",253,0.25
"746B18",334,2.46
"9B5A9E",363,4.28
"71B546",933,5.83
"1075A0",510,7.26
"54CF2A",485,2.77
"8C53DA",560,8.02
"18FF93",231,8.95
"88BD5B",98,4.44
"573B33",354,1.85
"47F038",77,9.22
"8F7B8E",45,5.51
"7FC134",122,8.32
"2A85BB",150,6.06
"944B1D",318,8.57
"391BBB",893,7.86
"75061B",605,8.89
"6F23A4",74,9.77
"4502CC",217,8.67
"73C1A0",521,1.70
"4808BE",378,5.99
"6FA55F",957,8.68
"16BC92",241,3.33
"69CCA4",560,0.92
"A365CE",91,1.77
"385A43",193,3.79
"374E1A",767,6.66
"9B3C8E",938,9.44
"466EFE",423,6.03
"126BEB",442,9.85
"5401BB",60,6.34
"657C89",817,0.61
"A31B53",588,5.69
"A4DF92",353,8.74
"4DACAC",960,5.52
"6018F6",448,6.70
"25549F",798,1.40
"985BD1",410,6.04
"3A802D",522,9.42
"5BE855",389,0.57
"1E9B15",665,0.84
"46BB45",194,8.30
"10EAFB",965,0.31
"442B27",11,6.75
"93D37E",762,6.74
"68CD0C",54,6.49
"3D55B3",935,3.88
"32D0C0",246,3.09
"6F1D62",964,0.79
"65EFC6",528,3.11
"94D1DD",408,4.30
"7E3E52",57,0.43
"6A4BE3",662,9.62
"9B61CF",133,6.99
"2D5EAD",971,0.33
"3FB25F",566,9.02
"24E6C8",235,0.94
"A7082E",473,8.37
"2638B0",347,2.57
"51C51B",951,2.51
"16D05F",653,7.56
"4F1CA0",562,6.56
"7663F5",636,7.75
"1571E7",818,8.62
